Nº da ordem;Texto breve;Operação;Texto breve operação;Centro de trabalho;Centro de trabalho Reponsável;Código ABC;Condições da instalação;Nº do equipamento;Centro de trabalho;Local de instalação;Plano de manutenção;Status do Sistema Operação;Status do sistema;Status do usuário;Data-base do início;Data-base do fim;Início Programado;Fim Programado;Data de início real;Hora de início real;Data de fim real;Hora de fim real;Trabalho real;Trabalho da operação;Unidade de trabalho;Data de entrada;Data de referência;Tipo de ordem;Nº da nota;Tipo de nota;Centro;Data da nota;Hora da nota;Data de encerramento da nota;Hora de encerramento da nota;Data de início da avaria;Hora de início da avaria;Data de fim da avaria;Hora de fim da avaria;Duração da parada;Status da nota;Sintoma do dano;Texto breve do dano;Código da causa;Texto breve da causa;Texto longo da causa;Hora início cent.trab.;Hora fim cent.trab.;Capacidade cent.trab.;Tipo de Atividade de Manutenção;Denominação TAM;Custos Planejados;Custos Reais;Moeda;Nº conta do Razão;Centro de custo receptor;Grupo Códigos;Parte do objeto;Nome responsável controle técnico;Código medidas;Texto descritivo medidas;Código de ação;Texto descritivo ações;Texto breve nota;Texto Parte do objeto
4199879;não está segurando o ponto;10;* não está segurando o ponto * John Kensy de 03/01/2025 11:01 até 03/01/2025 13:15 * sangrado sistema, raposo óleo e ajustado ponto, porém aparenta está com vazamento interno.;LIDER_SL;LIDER_SL;F;;PHI026;;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;11:01:00;03/01/2025;13:15:00;2,233;0,0;H;03/01/2025;03/01/2025;PM03;10334608;M2;1000;03/01/2025;09:03:24;03/01/2025;15:54:27;03/01/2025;09:03:24;03/01/2025;13:15:00;4,19;MSEN MSIM ORDA;2020;NÃO ESTAMPA;400;Falha no sistema hidráulico;ZPM-APM 400;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;não está segurando o ponto;
4199892;porta lateral;10;* porta lateral * Angelo Brust de 03/01/2025 17:45 até 03/01/2025 19:00 * mangueira que faz acionamento do recuo rachada foi substituída a toda mangueira;LIDER_FA;LIDER_FA;A;;PVI031;PVI031;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;17:45:00;03/01/2025;19:00:00;1,250;0,0;H;03/01/2025;04/01/2025;PM03;10334668;M2;1000;03/01/2025;17:27:04;04/01/2025;00:46:58;03/01/2025;17:27:04;03/01/2025;19:00:00;1,55;MSEN MSIM ORDA;2018;NÃO CONTROLA ALTURA;1025;DETERIORAÇÃO;mangueira desgastada;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81630;;;;;;;;porta lateral;
4199893;ponte estragada;10;* ponte estragada * Dandrade Terceirizado de 03/01/2025 17:30 até 03/01/2025 21:00 * efetuamos manutenção corretiva no barramento e trocamos haste do coletor elétrico;LIDER_FA;LIDER_FA;F;;PRO007;;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;AGLE;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;17:30:00;03/01/2025;21:00:00;3,500;0,0;H;03/01/2025;04/01/2025;PM03;10334664;M2;1000;03/01/2025;16:32:45;27/01/2025;22:52:13;03/01/2025;16:32:45;03/01/2025;21:00:00;4,45;MSEN MSIM ORDA;2014;HASTE QUEBRADA;1029;FADIGA;ZPM-GER 1029;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;ponte estragada;
4199894;"problema na placa ""nao parou''";10;"* problema na placa ""nao parou'' * Angelo Brust de 03/01/2025 20:00 até 03/01/2025 20:30 * alarme 60:19 iniciado atendimento * Angelo Brust de 03/01/2025 22:10 até 03/01/2025 23:30 * após alguns testes de erro de acoplamento da placa foi realizada a limpeza do encoder desta forma após reiniciar o equipamento * voltou a funcionar";LIDER_FA;LIDER_FA;E;;TOR037;TOR037;1000-FABCE-USINA;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;20:00:00;03/01/2025;23:30:00;1,833;0,0;H;03/01/2025;04/01/2025;PM03;10334669;M2;1000;03/01/2025;17:34:45;04/01/2025;00:52:21;03/01/2025;17:34:45;03/01/2025;23:30:00;5,92;MSEN MSIM ORDA;2002;ALARME;1073;SUJEIRA;sujeira no encoder;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81140;;;;;;;;"problema na placa ""nao parou''";
4199895;correu o eixo;10;* correu o eixo * Angelo Brust de 03/01/2025 19:00 até 03/01/2025 19:40 * reposicionado o eixo jt5 houve colisão do operador foi ensinado a fazer os zeramento dos eixos;LIDER_FA;LIDER_FA;A;;ROS006;ROS006;1000-FABCE-GRSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;19:00:00;03/01/2025;19:40:00;0,667;0,0;H;03/01/2025;04/01/2025;PM03;10334681;M2;1000;03/01/2025;18:01:08;04/01/2025;00:48:08;03/01/2025;18:01:08;03/01/2025;19:40:00;0,00;MSEN MSIM ORDA;2002;ALARME;300;Colisão;ZPM-APF 300;07:00:00;16:28:00;7,20;003;Reparação;0,00;0,00;;0031102902;PB2-81340;;;;;;;;correu o eixo;
4199896;maquina parou;10;* maquina parou * Angelo Brust de 03/01/2025 19:40 até 03/01/2025 20:00 * mangueira do acionamento do freio rompeu foi substituído mangueira;LIDER_FA;LIDER_FA;A;;PHI008;PHI008;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;19:40:00;03/01/2025;20:00:00;0,333;0,0;H;03/01/2025;04/01/2025;PM03;10334686;M2;1000;03/01/2025;19:20:43;04/01/2025;00:49:11;03/01/2025;19:20:43;03/01/2025;20:00:00;0,65;MSEN MSIM ORDA;2009;DESGASTADO;1025;DETERIORAÇÃO;ZPM-GER 1025;07:00:00;16:28:00;5,08;003;Reparação;0,00;0,00;;0031102902;PB2-81630;;;;;;;;maquina parou;
4199897;problema na barreira;10;* problema na barreira * Tobias Roehrs de 03/01/2025 21:30 até 04/01/2025 00:30 * alinhamento de barreira;LIDER_FA;LIDER_FA;A;;LAS004;LAS004;1000-FABSL-SLCOR;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;21:30:00;04/01/2025;00:30:00;3,000;0,0;H;03/01/2025;06/01/2025;PM03;10334683;M2;1000;03/01/2025;19:03:45;06/01/2025;21:58:59;03/01/2025;19:03:45;04/01/2025;00:30:00;5,44;MSEN MSIM ORDA;2007;DESALINHADA(O);1024;DESREGULADO;barreira desalinhada;07:00:00;16:28:00;7,11;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;problema na barreira;
4199898;maquina acavalada;10;* maquina acavalada * John Kensy de 07/01/2025 06:20 até 07/01/2025 06:40 * desacavalado equipamento através da válvula.;LIDER_FA;LIDER_FA;E;;PEX047;PEX047;1000-FABSL-SLPER;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;07/01/2025;06:20:00;07/01/2025;06:40:00;0,333;0,0;H;03/01/2025;07/01/2025;PM03;10334684;M2;1000;03/01/2025;19:06:35;27/01/2025;22:56:18;03/01/2025;19:06:35;06/01/2025;06:40:00;0,00;MSEN MSIM ORDA;2002;ALARME;306;Erro operacional;contenção de cavaco acumulado;07:00:00;16:28:00;5,93;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;maquina acavalada;
4199899;Não funciona o comando frente.;10;* Não funciona o comando frente. * Angelo Brust de 03/01/2025 23:30 até 04/01/2025 00:20 * foi identificado que não atuou o fim do curso quando passou pela chapa ponto foi reposicionado fim de curso e liberado equipamento;LIDER_FA;LIDER_FA;F;;GGR048;;1000-FABCE-GRSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;23:30:00;04/01/2025;00:20:00;0,833;0,0;H;03/01/2025;04/01/2025;PM03;10334687;M2;1000;03/01/2025;19:52:26;04/01/2025;00:53:47;03/01/2025;19:52:26;04/01/2025;00:20:00;4,46;MSEN MSIM ORDA;2017;NÃO ACIONA;403;Falha no sistema mecânico ;ZPM-APM 403;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81340;;;;;;;;Não funciona o comando frente.;
4199900;Ajuste no elevador de descarga;10;* Ajuste no elevador de descarga * Joao Mattos de 03/01/2025 15:32 até 03/01/2025 15:35 * Serviço realizado pelo Ricardo. * Ajustado esteira porta cabos do elevador.;LIDER_FA;LIDER_FA;A;;TAP002;LPP001;1000-FABCE-PINPO;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;15:32:00;03/01/2025;15:35:00;0,050;0,0;H;03/01/2025;03/01/2025;PM03;10334609;M2;1000;03/01/2025;09:07:04;03/01/2025;15:39:37;03/01/2025;09:07:04;03/01/2025;15:35:00;6,47;MSEN MSIM ORDA;2007;DESALINHADA(O);403;Falha no sistema mecânico ;ZPM-APM 403;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81180;;;;;;;;Ajuste no elevador de descarga;
4199901;martelo descendo enviezado;10;* martelo descendo enviezado * Ederson Amaral de 03/01/2025 13:10 até 03/01/2025 14:00 * reiniciado equipamento e foi alinhado o martelo as poucos;LIDER_SL;LIDER_SL;A;;PVI030;PVI030;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;13:10:00;03/01/2025;14:00:00;0,833;0,0;H;03/01/2025;03/01/2025;PM03;10334630;M2;1000;03/01/2025;09:49:33;03/01/2025;16:41:56;03/01/2025;09:49:33;03/01/2025;14:00:00;4,17;MSEN MSIM ORDA;2002;ALARME;400;Falha no sistema hidráulico;desalinhado martelo;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;martelo descendo enviezado;
4199903;empilhador;10;* empilhador * Joao Mattos de 03/01/2025 14:00 até 03/01/2025 15:20 * Problema encontrado: Sensor INDUTIV.NBN8-18 que se encontra na mesa onde as chapas caem estava danificado, assim gerando alarme de * erro de altura. Esse sensor é responsável por comunicar que a mesa está na posição inferior. * Solução: Troca do sensor Indutivo. *;LIDER_FA;LIDER_FA;A;;EMP005;LCT005;1000-FABCE-TCEST-LCT005;;CONF ENTE IMPR;ENTE CONF DMNV IMPA MOME NOLQ;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;14:00:00;03/01/2025;15:20:00;1,333;0,0;H;03/01/2025;03/01/2025;PM03;10334635;M2;1000;03/01/2025;11:12:41;03/01/2025;15:31:04;03/01/2025;11:12:41;03/01/2025;15:20:00;4,12;MSEN MSIM ORDA;2004;ARREBENTADA;401;Falha no sistema elétrico;Componente desgastado danificado.;07:00:00;16:28:00;5,50;003;Reparação;0,00;318,52;;0031102902;PB2-81530;;;;;;;;empilhador;
4199908;Alarme 6008;10;* Alarme 6008 * Claudiomiro Silva de 03/01/2025 13:55 até 03/01/2025 16:20 * Realizado verificação no enconder o mesmo estava com óleo na parte pinos de fechamento, realizado limpeza no mesmo , verificado * painel elétrico, equipamento voltou a funcionar , em acompanhamento e monitoramento * Angelo Brust de 03/01/2025 16:18 até 03/01/2025 16:30 * trocado informações com técnico no primeiro turno mesmo passou que a máquina estava liberada;LIDER_FA;LIDER_FA;E;;TOR037;TOR037;1000-FABCE-USINA;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;13:55:00;03/01/2025;16:30:00;2,617;0,0;H;03/01/2025;04/01/2025;PM03;10334648;M2;1000;03/01/2025;13:31:54;04/01/2025;00:43:25;03/01/2025;13:31:54;03/01/2025;16:30:00;2,97;MSEN MSIM ORDA;2002;ALARME;1020;DESGASTE COMPONENTES;encoder sujo;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102903;PB2-81140;;;;;;;;Alarme 6008;
4199910;Não desce o martelo;10;* Não desce o martelo * Angelo Brust de 03/01/2025 17:30 até 03/01/2025 17:45 * encontrado o equipamento funcionando normalmente;LIDER_FA;LIDER_FA;F;;PVI018;PVI018;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;17:30:00;03/01/2025;17:45:00;0,250;0,0;H;03/01/2025;04/01/2025;PM03;10334656;M2;1000;03/01/2025;14:51:54;04/01/2025;00:45:14;03/01/2025;14:51:54;03/01/2025;17:45:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;306;Erro operacional;ZPM-APF 306;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81630;;;;;;;;Não desce o martelo;
4199912;MAL CONTATO NA TOCHA;10;* MAL CONTATO NA TOCHA * Joao Mattos de 03/01/2025 15:40 até 03/01/2025 15:56 * Erro no chamado * OBS: foi orientado realizar o chamado de M1 para concerto da tocha.;LIDER_FA;LIDER_FA;F;;ASM146;;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;03/01/2025;03/01/2025;03/01/2025;03/01/2025;03/01/2025;15:40:00;03/01/2025;15:56:00;0,267;0,0;H;03/01/2025;03/01/2025;PM03;10334658;M2;1000;03/01/2025;15:24:14;03/01/2025;15:57:32;03/01/2025;15:24:14;03/01/2025;15:56:00;0,00;MSEN MSIM ORDA;2017;NÃO ACIONA;303;Erro de chamado;ZPM-APF 303;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;MAL CONTATO NA TOCHA;
4199940;desarmando chave;10;* desarmando chave * Realizado a troca do relé do comando de abertura e fechamento da porta,   KA4,0 e KA4.1 * Pegos os reles no painel de treinamento do silos. * Encerrada, Cristiano.;LIDER_FA;LIDER_FA;E;;JAG003;;1000-PINTU;;ENTE;ENTE NOLQ SCDM;AGLE;03/01/2025;03/01/2025;03/01/2025;03/01/2025;;00:00:00;;00:00:00;0,000;0,0;H;03/01/2025;03/01/2025;PM03;10334682;M2;1000;03/01/2025;18:31:47;03/01/2025;21:12:54;03/01/2025;18:31:47;03/01/2025;20:30:00;1,97;MSEN ORDA;2002;ALARME;1029;FADIGA;;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81160;;;;;;;;desarmando chave;
4199984;Vazamento de água;10;* LEVANTAMENTO DE ATIVIDADE * Ibitencourt Terceirizado de 10/01/2025 06:50 até 10/01/2025 08:30 * realizado conserto da tocha;FABCE 1º;LIDER_FA;F;;ASM199;;1000-FABCE-ELSOL;;CNPA ENTE IMPR;ENTE CNPA IMPR DMNV NOLQ SCDM;AGLE;06/01/2025;06/01/2025;15/01/2025;15/01/2025;10/01/2025;06:50:00;10/01/2025;08:30:00;2,667;1,0;H;06/01/2025;10/01/2025;PM03;10334730;M2;1000;06/01/2025;07:48:42;10/01/2025;15:35:31;06/01/2025;07:48:42;10/01/2025;08:30:00;0,00;MSEN MSIM ORDA;2010;VAZAMENTO;1077;VAZAMENTO;ZPM-GER 1077;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;Vazamento de água;
4199985;Fresa do ROS006 quebrou;10;* Fresa do ROS006 quebrou * Joao Mattos de 06/01/2025 10:00 até 06/01/2025 10:18 * Operador comentou que ouve uma colisão que quebrou a fresa. * Chamado errado. * OBS: Ricardo disse que a Fresa e um consumíveil que * eles podem trocar.;LIDER_FA;LIDER_FA;A;;ROS006;ROS006;1000-FABCE-GRSOL;;CONF ENTE IMPR;ENTE CONF DMNV IMPA NOLQ;EXEC;06/01/2025;06/01/2025;06/01/2025;06/01/2025;06/01/2025;10:00:00;06/01/2025;15:15:00;1,200;0,0;H;06/01/2025;06/01/2025;PM03;10334734;M2;1000;06/01/2025;09:09:54;06/01/2025;10:20:06;06/01/2025;09:09:54;06/01/2025;10:18:00;0,00;MSEN MSIM ORDA;2023;QUEBRADO;303;Erro de chamado;ZPM-APF 303;07:00:00;16:28:00;7,20;003;Reparação;0,00;0,00;;0031102902;PB2-81340;;;;;;;;Fresa do ROS006 quebrou;
4199986;martelo descendo enviezado;10;* martelo descendo enviezado * Marcos Kilpp de 06/01/2025 21:30 até 06/01/2025 23:59 * reconectado conectores das válvulas, aparentemente voltou a operar corretamente, acompanhar a produçao no1° turno * Marcos Kilpp de 07/01/2025 16:10 até 07/01/2025 16:20 * Y 1 travado;LIDER_SL;LIDER_SL;A;;PVI030;PVI030;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;06/01/2025;06/01/2025;06/01/2025;06/01/2025;06/01/2025;21:30:00;07/01/2025;16:20:00;2,650;0,0;H;06/01/2025;07/01/2025;PM03;10334753;M2;1000;06/01/2025;09:36:51;07/01/2025;20:05:10;06/01/2025;09:36:51;06/01/2025;23:59:00;14,37;MSEN MSIM ORDA;2002;ALARME;401;Falha no sistema elétrico;mal contato no conector do indutoválvula;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;martelo descendo enviezado;
4199988;vazamneto de oleo;10;* vazamneto de oleo * Angelo Brust de 06/01/2025 19:00 até 06/01/2025 20:00 * substituído vedação com vazamento do prensa ferramenta;LIDER_FA;LIDER_FA;F;0;PVI019;PVI019;1000-FABCE-MLEST;;CNPA ENTE IMPR;ENTE CNPA IMPR DMNV NOLQ SCDM;EXEC;06/01/2025;06/01/2025;06/01/2025;06/01/2025;06/01/2025;19:00:00;06/01/2025;20:30:00;1,500;0,0;H;06/01/2025;07/01/2025;PM03;10334804;M2;1000;06/01/2025;17:19:46;07/01/2025;01:01:53;06/01/2025;17:19:46;06/01/2025;20:00:00;2,67;MSEN MSIM ORDA;2013;VAZAMENTO;1022;DESGASTE VEDAÇÕES;desgaste vedação;07:00:00;16:28:00;5,50;003;Reparação;0,00;0,00;;0031102902;PB2-81430;;;;;;;;vazamneto de oleo;
4199989;TRANCOU PALETAS;10;* TRANCOU PALETAS * Tobias Roehrs de 06/01/2025 18:30 até 06/01/2025 20:30 * ajustado sensor da mesa;LIDER_FA;LIDER_FA;A;0;LAS011;;1000-FABSL-SLCOR;;CONF ENTE IMPR;ENTE CONF IMPR DMNV NOLQ SCDM;EXEC;06/01/2025;06/01/2025;06/01/2025;06/01/2025;06/01/2025;18:30:00;06/01/2025;20:30:00;2,000;0,0;H;06/01/2025;07/01/2025;PM03;10334805;M2;1000;06/01/2025;17:20:44;07/01/2025;16:08:53;06/01/2025;17:20:44;06/01/2025;20:30:00;3,15;MSEN MSIM ORDA;2002;ALARME;1024;DESREGULADO;alarme de troca de paletes;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;TRANCOU PALETAS;
4199990;BFP001 - Bomba não está enviando lodo;10;* BFP001 - Bomba não está enviando lodo * Ederson Amaral de 07/01/2025 09:00 até 07/01/2025 11:00 * realizado teste e deslocamento da bomba nova para ser trocado * Ederson Amaral de 07/01/2025 12:05 até 07/01/2025 16:13 * trocado, reapertado e testado;LIDER_SL;LIDER_SL;B;0;BFP001;;1000-TRATE;;CNPA ENTE IMPR;ENTE CNPA IMPR DMNV NOLQ SCDM;EXEC;06/01/2025;06/01/2025;07/01/2025;07/01/2025;07/01/2025;07:15:00;07/01/2025;16:29:00;14,366;0,0;H;06/01/2025;07/01/2025;PM03;10334803;M2;1000;06/01/2025;17:04:19;07/01/2025;16:14:29;06/01/2025;17:04:19;07/01/2025;16:13:00;23,14;MSEN MSIM ORDA;2020;NÃO ESTAMPA;1019;DESGASTE;ZPM-GER 1019;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-63100;;;;;;;;BFP001 - Bomba não está enviando lodo;
4200012;transportador;10;* transportador * Claudiomiro Silva de 06/01/2025 13:20 até 06/01/2025 14:20 * Reposto guia de travamento da barra transportadora, na linha saida jato;LIDER_FA;LIDER_FA;F;;TAP001;;;;CNPA ENTE IMPR;ENTE CNPA IMPR NOLQ SCDM;EXEC;06/01/2025;06/01/2025;06/01/2025;06/01/2025;06/01/2025;13:20:00;06/01/2025;14:20:00;2,000;0,0;H;06/01/2025;06/01/2025;PM03;10334788;M2;1000;06/01/2025;13:35:20;06/01/2025;16:14:49;06/01/2025;13:35:20;06/01/2025;14:20:00;0,74;MSEN MSIM ORDA;2007;DESALINHADA(O);403;Falha no sistema mecânico ;ZPM-APM 403;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81160;;;;;;;;transportador;
4200013;Problema na proteção do fuso da luneta;10;* Problema na proteção do fuso da luneta * Claudiomiro Silva de 06/01/2025 15:16 até 06/01/2025 16:20 * Proteção telescópica fora de posição, realizado desmontagem ,limpeza , endireitado face guia , montado testado junto operacional;LIDER_FA;LIDER_FA;E;;CTO001;;1000-FABCE-USINA;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;06/01/2025;06/01/2025;06/01/2025;06/01/2025;06/01/2025;15:16:00;06/01/2025;16:20:00;1,067;0,0;H;06/01/2025;06/01/2025;PM03;10334790;M2;1000;06/01/2025;14:34:34;06/01/2025;16:22:17;06/01/2025;14:34:34;06/01/2025;16:20:00;1,76;MSEN MSIM ORDA;2007;DESALINHADA(O);403;Falha no sistema mecânico ;Proteção fora de posição;00:00:00;00:00:00;0,00;003;Reparação;0,00;0,00;;0031102902;PB2-81140;;;;;;;;Problema na proteção do fuso da luneta;
4200014;comando de erguer rolos mau funcionament;10;* comando de erguer rolos mau funcionament * * Foi verificado e não identificado problema. * * Encerrada Rafael H.;LIDER_SL;LIDER_SL;E;;CAL039;CAL039;1000-FABSL-SLEST;;ENTE IMPR;ENCE IMPR NOLQ SCDM;EXEC;06/01/2025;06/01/2025;06/01/2025;06/01/2025;;00:00:00;;00:00:00;0,000;0,0;H;06/01/2025;07/01/2025;PM03;10334793;M2;1000;06/01/2025;15:08:32;07/01/2025;08:48:59;06/01/2025;15:08:32;06/01/2025;15:10:00;0,02;MSEN MSIM ORDA;;;;;;07:00:00;16:28:00;4,23;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;comando de erguer rolos mau funcionament;
4200045;Vazamento de óleo;10;* Vazamento de óleo * Tobias Roehrs de 06/01/2025 21:30 até 07/01/2025 00:30 * trocado válvula e conexão;FABSL 2º;LIDER_SL;A;;LUB021;PER021;1000-FABSL-SLPER-PER021;;CONF ENTE IMPR;ENTE CONF IMPR DMNV NOLQ SCDM;EXEC;06/01/2025;06/01/2025;07/01/2025;07/01/2025;06/01/2025;21:30:00;07/01/2025;00:30:00;3,000;0,0;H;06/01/2025;07/01/2025;PM03;10334811;M2;1000;06/01/2025;22:39:14;07/01/2025;16:14:22;06/01/2025;22:39:14;07/01/2025;00:30:00;1,85;MSEN MSIM ORDA;2032;VAZAMENTO;1077;VAZAMENTO;desgaste;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Vazamento de óleo;
4200046;Alarme sensor do grampo da ferramenta;10;* Alarme sensor do grampo da ferramenta * John Kensy de 07/01/2025 06:42 até 07/01/2025 09:00 * efetuado montagem do conjunto de sustentação da ferramenta ao manifloud.;LIDER_SL;LIDER_SL;A;;PEX121;PER021;1000-FABSL-SLPER-PER021;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;06/01/2025;06/01/2025;06/01/2025;06/01/2025;07/01/2025;06:42:00;07/01/2025;09:00:00;2,300;0,0;H;07/01/2025;07/01/2025;PM03;10334813;M2;1000;06/01/2025;23:58:38;04/02/2025;19:18:10;06/01/2025;23:58:38;07/01/2025;09:00:00;0,00;MSEN MSIM ORDA;2002;ALARME;305;Erro na montagem;;07:00:00;16:25:00;6,31;003;Reparação;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Alarme sensor do grampo da ferramenta;
4200049;rolamento magnetico não funciona;10;* rolamento magnetico não funciona * * Marcos Selle acompanhou operador, e realizou o procedimento de   desligamento e religamento da máquina. * * Máquina ficou liberada. * * Ação avaliação do orçamento Trumpf para substituição da turbina. * * Rafael H.;LIDER_SL;LIDER_SL;A;;LAS005;LAS005;1000-FABSL-SLCOR;;ENTE IMPR;ENCE IMPR NOLQ SCDM;EXEC;07/01/2025;07/01/2025;07/01/2025;07/01/2025;;00:00:00;;00:00:00;0,000;0,0;H;07/01/2025;10/01/2025;PM03;10334814;M2;1000;07/01/2025;08:06:01;10/01/2025;07:58:38;07/01/2025;08:06:01;07/01/2025;08:50:00;0,73;MSEN MSIM ORDA;;;;;;07:00:00;16:28:00;7,11;003;Reparação;0,00;0,00;;0031102902;PB2-81230;;;;;;;;rolamento magnetico não funciona;
4200050;Vazamento de ar na las008;10;* Vazamento de ar na las008 * Joao Mattos de 07/01/2025 08:50 até 07/01/2025 10:00 * Chamado errado. * OBS: Operador realizou o chamado de M2 para a manutenção a atender rápido o vazamento na rede antiga de nitrogênio.;LIDER_FA;LIDER_FA;A;;LAS008;LAS008;1000-FABCE-MLEST;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;07/01/2025;07/01/2025;07/01/2025;07/01/2025;07/01/2025;08:50:00;07/01/2025;10:00:00;1,167;0,0;H;07/01/2025;07/01/2025;PM03;10334815;M2;1000;07/01/2025;08:35:31;07/01/2025;10:19:58;07/01/2025;08:35:31;07/01/2025;10:00:00;0,00;MSEN MSIM ORDA;2032;VAZAMENTO;303;Erro de chamado;ZPM-APF 303;07:00:00;16:28:00;7,20;003;Reparação;0,00;0,00;;0031102902;PB2-81430;;;;;;;;Vazamento de ar na las008;
4200051;Não segura a referencia;10;* Não segura a referencia * Claudiomiro Silva de 07/01/2025 09:32 até 07/01/2025 11:55 * Travado conjunto braço articulado tocha robô, falta testar operacional * Marcos Kilpp de 07/01/2025 16:45 até 07/01/2025 20:15 * não estava mantendo posiçao nos cordões de solda;LIDER_FA;LIDER_FA;A;;ROS003;ROS003;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR NOLQ SCDM;EXEC;07/01/2025;07/01/2025;07/01/2025;07/01/2025;07/01/2025;09:32:00;07/01/2025;20:15:00;5,883;0,0;H;07/01/2025;07/01/2025;PM03;10334859;M2;1000;07/01/2025;09:46:56;07/01/2025;20:20:01;07/01/2025;09:46:56;07/01/2025;18:00:00;8,22;MSEN MSIM ORDA;2009;DESGASTADO;403;Falha no sistema mecânico ;furo dos braços de sustentação da tocha;07:00:00;16:28:00;6,35;003;Reparação;0,00;0,00;;0031102902;PB2-81640;;;;;;;;Não segura a referencia;
