Nº da ordem;Texto breve;Operação;Texto breve operação;Centro de trabalho;Centro de trabalho Reponsável;Código ABC;Condições da instalação;Nº do equipamento;Centro de trabalho;Local de instalação;Plano de manutenção;Status do Sistema Operação;Status do sistema;Status do usuário;Data-base do início;Data-base do fim;Início Programado;Fim Programado;Data de início real;Hora de início real;Data de fim real;Hora de fim real;Trabalho real;Trabalho da operação;Unidade de trabalho;Data de entrada;Data de referência;Tipo de ordem;Nº da nota;Tipo de nota;Centro;Data da nota;Hora da nota;Data de encerramento da nota;Hora de encerramento da nota;Data de início da avaria;Hora de início da avaria;Data de fim da avaria;Hora de fim da avaria;Duração da parada;Status da nota;Sintoma do dano;Texto breve do dano;Código da causa;Texto breve da causa;Texto longo da causa;Hora início cent.trab.;Hora fim cent.trab.;Capacidade cent.trab.;Tipo de Atividade de Manutenção;Denominação TAM;Custos Planejados;Custos Reais;Moeda;Nº conta do Razão;Centro de custo receptor;Grupo Códigos;Parte do objeto;Nome responsável controle técnico;Código medidas;Texto descritivo medidas;Código de ação;Texto descritivo ações;Texto breve nota;Texto Parte do objeto
4151008;BARREIRA NÃO ACIONA;10;"* BARREIRA NÃO ACIONA; * ,,Operação 10 - Luiz Felipe Ribeiro Meirelles das 05/01/2023 14:00 às   05/01/2023 14:40 - barreira desalinhada. foi ajustada a barreira.";LIDER_SL;LIDER_SL;A;;LAS004;LAS004;1000-FABSL-SLCOR;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;05/01/2023;;05/01/2023;05/01/2023;05/01/2023;14:00:00;05/01/2023;14:40:00;0,667;0,0;H;05/01/2023;06/01/2023;PM01;10247961;M2;1000;05/01/2023;13:55:48;06/01/2023;13:32:01;05/01/2023;13:55:48;05/01/2023;14:30:00;0,00;MSEN MSIM ORDA;2007;DESALINHADA(O);1057;PROCESSO PRODUÇÃO;;07:00:00;16:28:00;7,11;001;Inspeção;0,00;0,00;;0031102902;PB2-81230;;;;;;;;BARREIRA NÃO ACIONA;
4151009;Alarme na caixa de cames;10;* Alarme na caixa de cames * * Operação 10 - Jonas Alexandre Kaiber das 06/01/2023 00:32 às 06/01/2023   01:05 - colocado em operação porem apresentou outras falhas. * Item 2 * Operação 10 - John Cesar Kensy das 06/01/2023 07:10 às 06/01/2023 08:00   - efetuado ligamento do equipamento, o mesmo atava apresentando a falha   de came após algum tempo de trabalho, identificado que a ferramenta   estava atravessada, solicitado apoio a ferramentaria que solicitou a   extração da mesma para conserto. *;LIDER_SL;LIDER_SL;E;;PEX049;PEX049;1000-FABSL-SLPER-PEX049;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;05/01/2023;;05/01/2023;05/01/2023;06/01/2023;00:32:00;06/01/2023;08:00:00;1,383;0,0;H;05/01/2023;09/01/2023;PM01;10247963;M2;1000;05/01/2023;14:06:25;09/01/2023;14:08:14;05/01/2023;14:06:25;06/01/2023;08:00:00;17,89;MSEN MSIM ORDA;2002;ALARME;1016;DESAJUSTE MECÂNICO;;07:00:00;16:28:00;6,35;001;Inspeção;0,00;0,00;;0031102902;PB2-81230;;;;;;;;Alarme na caixa de cames;
4151015;Extrator de sucata não está recuando;10;"* Extrator de sucata não está recuando; * Operação 10 - Daniel Markus das 05/01/2023 15:01 às 05/01/2023 15:57 -   Enrolador de sucata não está realizando a extração da sucata, não   encontrado a causa. * Item 2 * Operação 10 - Jonas Alexandre Kaiber das 05/01/2023 17:25 às 05/01/2023   20:00 - Realizado teste nas válvulas e solenoides, feito vários testes   nao apresentando mais a falha. * Item 3 * Operação 10 - Maisson Soeiro Dias das 05/01/2023 15:00 às 05/01/2023   16:10 - *";LIDER_SL;LIDER_SL;A;;EDS111;LCL001;1000-FABSL-SLSLI;;CNPA ENTE IMPR;ENTE CNPA IMPR CAPC NOLQ SCDM;EXEC;05/01/2023;;05/01/2023;05/01/2023;05/01/2023;15:00:00;05/01/2023;20:00:00;4,683;0,0;H;05/01/2023;06/01/2023;PM01;10247967;M2;1000;05/01/2023;14:36:50;06/01/2023;09:21:09;05/01/2023;14:36:50;05/01/2023;17:20:00;2,72;MSEN MSIM ORDA;2002;ALARME;1070;SOBRECARGA;;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Extrator de sucata não está recuando;
4151030;nao esta funcionando;10;* nao esta funcionando * * Operação 10 - Rogerio Scholten das 05/01/2023 16:19 às 05/01/2023 20:59   - / Retirado o equipamento do processo e dado inicío na desmontagem da bomba   para revisão. * Item 2 * Operação 10 - Rogerio Scholten das 05/01/2023 22:31 às 05/01/2023 23:59   - / Efetuado substituição de vedações, mangueira, cotovelo e pistola pois   como não foi efetuado limpeza depois do uso por parte dos operadores   antes de sair de férias coletivas as peças ficaram totalmente entupidas   com tinta não dando mais vazão de tinta ou solvente. / Foi necessário a troca de kit de vedação da bomba e também mangueira,   pistola e cotovelo. *;LIDER_PI;LIDER_PI;F;;BOT010;;1000-PINTU;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV MOME NOLQ;EXEC;05/01/2023;;05/01/2023;05/01/2023;05/01/2023;16:19:00;05/01/2023;23:59:00;6,134;0,0;H;05/01/2023;10/01/2023;PM01;10247971;M2;1000;05/01/2023;15:41:07;10/01/2023;14:37:18;05/01/2023;15:41:07;05/01/2023;23:59:00;8,30;MSEN MSIM ORDA;2024;NÃO GERA PRESSÃO;1027;ENTUPIMENTO;;00:00:00;00:00:00;0,00;001;Inspeção;1.144,70;1.698,35;BRL;0031102902;PB2-81160;;;;;;;;nao esta funcionando;
4151037;per021;10;"* per021; * Operação 10 - Jonas Alexandre Kaiber das 05/01/2023 16:50 às 05/01/2023   17:20 - Rele térmico da cabine desarmado, realizado o rearme.";LIDER_SL;LIDER_SL;A;;PER021;PER021;1000-FABSL-SLPER-PER021;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;05/01/2023;;05/01/2023;05/01/2023;05/01/2023;16:50:00;05/01/2023;17:20:00;0,500;0,0;H;05/01/2023;06/01/2023;PM01;10247982;M2;1000;05/01/2023;17:18:43;06/01/2023;09:24:16;05/01/2023;12:00:00;05/01/2023;15:12:00;3,20;MSEN MSIM ORDA;2002;ALARME;1037;FALTA SINAL DE COMANDO;;07:00:00;16:25:00;6,31;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;per021;
4151038;fios da iluminaçoa deram curto;10;* fios da iluminaçoa deram curto * * Operação 10 - Marcos Adriano Kilpp das 05/01/2023 22:31 às 05/01/2023   23:30 - cabo de alimentação da luminária fixada a porta , acabou   enroscando e rompendo;LIDER_FA;LIDER_FA;E;;TOR037;TOR037;1000-FABCE-USINA;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;05/01/2023;;05/01/2023;05/01/2023;05/01/2023;22:31:00;05/01/2023;23:00:00;0,483;0,0;H;05/01/2023;10/01/2023;PM01;10247984;M2;1000;05/01/2023;18:01:03;10/01/2023;14:33:21;05/01/2023;18:01:03;05/01/2023;23:00:00;4,98;MSEN MSIM ORDA;2008;DESARMADO;1013;CURTO CIRCUITO;;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81140;;;;;;;;fios da iluminaçoa deram curto;
4151039;trocar rolamento da serra;10;"* trocar rolamento da serra; * Operação 10 - Jonas Alexandre Kaiber das 05/01/2023 20:02 às 05/01/2023   21:00 - * Item 2 * Operação 10 - Jonas Alexandre Kaiber das 05/01/2023 22:32 às 05/01/2023   23:59 - Rolamento quebrado na quebrado na serra, realizado a troca e   acompanhado a condição do desbobinador referente o vazamento será   programado uma parada. *";LIDER_SL;LIDER_SL;A;;SFI007;PER014;1000-FABSL-SLPER-PERTUB;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV MOME NOLQ;EXEC;05/01/2023;;05/01/2023;05/01/2023;05/01/2023;20:02:00;05/01/2023;23:59:00;2,417;0,0;H;05/01/2023;06/01/2023;PM01;10247983;M2;1000;05/01/2023;17:58:13;06/01/2023;09:12:54;05/01/2023;17:58:13;05/01/2023;22:50:00;4,86;MSEN MSIM ORDA;2004;ARREBENTADA;1061;QUEBRADA(O);;07:00:00;16:28:00;7,62;001;Inspeção;11,13;47,62;BRL;0031102902;PB2-81240;;;;;;;;trocar rolamento da serra;
4151040;mesa não sobe;10;* mesa não sobe * * Operação 10 - Marcos Adriano Kilpp das 05/01/2023 18:10 às 05/01/2023   21:00 - chave fm-de-0 curso de descida não atuou ocasionando a quebra do   conjunto de acionamento, vai ser encaminhado para menegon fazer outro   fuso em ordem M1;LIDER_FA;LIDER_FA;A;;PHI008;PHI008;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;05/01/2023;;05/01/2023;05/01/2023;05/01/2023;18:10:00;05/01/2023;21:00:00;2,833;0,0;H;05/01/2023;10/01/2023;PM01;10247985;M2;1000;05/01/2023;18:08:04;10/01/2023;14:34:04;05/01/2023;18:08:04;05/01/2023;20:00:00;1,87;MSEN MSIM ORDA;2018;NÃO CONTROLA ALTURA;1016;DESAJUSTE MECÂNICO;;07:00:00;16:28:00;5,08;001;Inspeção;0,00;0,00;;0031102902;PB2-81630;;;;;;;;mesa não sobe;
4151047;Tocha com vazamento de agua;10;* Tocha com vazamento de agua * * Operação 10 - Flavio Natanael Iops da Silva das 06/01/2023 10:00 às   06/01/2023 11:12 - Tocha vazando, substituido tocha.;LIDER_FA;LIDER_FA;F;;ASM121;;1000-FABCE-MGSOL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;10:00:00;06/01/2023;11:12:00;1,200;0,0;H;06/01/2023;10/01/2023;PM01;10247994;M2;1000;06/01/2023;00:12:08;10/01/2023;14:31:45;06/01/2023;00:12:08;06/01/2023;11:12:00;11,00;MSEN MSIM ORDA;2032;VAZAMENTO;1019;DESGASTE;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81340;;;;;;;;Tocha com vazamento de agua;
4151048;NÃO TERMINA O CICLO;10;"* NÃO TERMINA O CICLO; * 06/01/2023 das 08:35 as 09:40 (Luiz Meirelles)- alarme de lubrificação,   encontrado conexao de lubrificação no cabeçote danificada, realizada a   substituição";LIDER_SL;LIDER_SL;A;;LAS005;LAS005;1000-FABSL-SLCOR;;ENTE IMPR;ENTE IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;;00:00:00;;00:00:00;0,000;0,0;H;06/01/2023;06/01/2023;PM01;10248002;M2;1000;06/01/2023;08:18:52;06/01/2023;13:41:01;06/01/2023;08:18:52;06/01/2023;09:40:00;1,35;MSEN MSIM ORDA;2002;ALARME;1019;DESGASTE;;07:00:00;16:28:00;7,11;001;Inspeção;0,00;0,00;;0031102902;PB2-81230;;;;;;;;NÃO TERMINA O CICLO;
4151049;Comprar manometro;10;* Comprar manometro * * Operação 10 - John Cesar Kensy das 06/01/2023 10:05 às 06/01/2023 10:20   - chamado aberto errado correto é M1;LIDER_SL;LIDER_SL;F;;SOO007;;1000-EXPOR-FERRA;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;10:05:00;06/01/2023;10:20:00;0,250;0,0;H;06/01/2023;09/01/2023;PM01;10248003;M2;1000;06/01/2023;08:20:08;09/01/2023;14:11:22;06/01/2023;08:20:08;06/01/2023;08:21:00;0,00;MREL MSEN MSIM ORDA;;;;;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-82330;;;;;;;;Comprar manometro;
4151050;MAG001 PARADA/ SEM REDE;10;* MAG001 PARADA/ SEM REDE * Operação 10 - Marcos Roberto Selle das 06/01/2023 08:55 às 06/01/2023   09:30 - Equipamento estava sem acesso a rede de dados, problema não está   no equipamento e sim na configuração da rede, repassado condição para   área de TI.;LIDER_FA;LIDER_FA;E;;MAG001;MAG001;1000-FABCE-GREST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;08:55:00;06/01/2023;09:30:00;0,583;0,0;H;06/01/2023;10/01/2023;PM01;10248006;M2;1000;06/01/2023;08:38:25;10/01/2023;07:33:01;06/01/2023;08:38:25;06/01/2023;08:40:00;0,00;MSEN MSIM ORDA;2019;NÃO ENTRAM EM OPERAÇÃO;1028;ERRO DO PROGRAMA;;07:00:00;16:28:00;6,77;001;Inspeção;0,00;0,00;;0031102902;PB2-81330;;;;;;;;MAG001 PARADA/ SEM REDE;
4151075;Extrator de sucata não está recuando;10;* Extrator de sucata não está recuando * * Operação 10 - Daniel Markus das 06/01/2023 11:01 às 06/01/2023 12:10 - * Item 2 * Operação 10 - Daniel Markus das 06/01/2023 13:20 às 06/01/2023 14:25 -   Auxiliado técnico John. * Item 3 * Operação 10 - John Cesar Kensy das 06/01/2023 12:00 às 06/01/2023 14:05   - extrator de sucata com o disco e extração trancado sobre o eixo,   efetuado acionamento pela válvula e lubrificado eixo. * Item 4 * Operação 10 - Luiz Felipe Ribeiro Meirelles das 06/01/2023 10:40 às   06/01/2023 13:00 - auxiliado técnico john. *;LIDER_SL;LIDER_SL;A;;EDS111;LCL001;1000-FABSL-SLSLI;;CNPA ENTE IMPR;ENTE CNPA IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;10:00:00;06/01/2023;14:25:00;7,066;0,0;H;06/01/2023;09/01/2023;PM01;10248048;M2;1000;06/01/2023;10:13:10;09/01/2023;14:09:14;06/01/2023;10:13:10;06/01/2023;14:05:00;3,86;MSEN MSIM ORDA;2029;NÃO POSICIONA;1073;SUJEIRA;;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Extrator de sucata não está recuando;
4151077;bomba gpi024 não funciona;10;* bomba gpi024 não funciona * Operação 10 - Rogerio Scholten das 06/01/2023 16:19 às 06/01/2023 19:00   - / Dado inicio na limpeza do cilindro e na retiradad das vedações velhas. * Item 2 * Operação 10 - Rogerio Scholten das 07/01/2023 00:01 às 07/01/2023 01:18   - / Efetuado a montagem da bomba novamente porém não houve tempo suficiente   para efetuar testes com o equipamento. * Item 3 * Operação 10 - Rogerio Scholten das 09/01/2023 16:19 às 09/01/2023 18:00   - / Finalizado a montagem da bomba e efetuado testes. / Equipamento operou normalmente. *;LIDER_PI;LIDER_PI;F;;BOT010;;1000-PINTU;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV MOME NOLQ;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;16:19:00;09/01/2023;18:00:00;5,649;0,0;H;06/01/2023;10/01/2023;PM01;10248051;M2;1000;06/01/2023;11:02:00;10/01/2023;07:26:22;06/01/2023;11:02:00;09/01/2023;18:00:00;78,97;MSEN MSIM ORDA;2009;DESGASTADO;1016;DESAJUSTE MECÂNICO;;00:00:00;00:00:00;0,00;001;Inspeção;939,45;1.265,25;BRL;0031102902;PB2-81160;;;;;;;;bomba gpi024 não funciona;
4151078;descarregou a mesa;10;* descarregou a mesa * * Operação 10 - Daniel Markus das 06/01/2023 14:26 às 06/01/2023 15:00 -   Auxiliado técnico John. * Item 2 * Operação 10 - John Cesar Kensy das 06/01/2023 14:08 às 06/01/2023 15:10   -mesa A descarrilhada, efetuado engate da mesa junto a corrente e   testado equipamento. *;LIDER_SL;LIDER_SL;A;;LAS004;LAS004;1000-FABSL-SLCOR;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;14:08:00;06/01/2023;15:10:00;1,600;0,0;H;06/01/2023;09/01/2023;PM01;10248054;M2;1000;06/01/2023;12:32:54;10/01/2023;07:33:45;06/01/2023;12:32:54;06/01/2023;14:36:00;0,00;MSEN MSIM ORDA;2007;DESALINHADA(O);1057;PROCESSO PRODUÇÃO;;07:00:00;16:28:00;7,11;001;Inspeção;0,00;0,00;;0031102902;PB2-81230;;;;;;;;descarregou a mesa;
4151079;linha;10;* linha * * OM,,Op.,,TipoOrdem,,Equip.,,Iniciar2,,Final,,Técnico,,Descrição,,Duração   h,,Encer. * 4151079,,10,,Parada,,LTP003,,06/01/2023 14:00:00,,15:00:00,,Tobias   Rubenich Roehrs,,engatado corrente,,1,00,,Sim;LIDER_PI;LIDER_PI;A;;LTP003;;1000-PINTU;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;14:00:00;06/01/2023;15:00:00;1,000;0,0;H;06/01/2023;24/01/2023;PM01;10248059;M2;1000;06/01/2023;13:54:47;24/01/2023;20:32:13;06/01/2023;13:54:47;06/01/2023;15:00:00;1,09;MSEN MSIM ORDA;;;;;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81160;;;;;;;;linha;
4151100;Maquina parou;10;* Maquina parou * Operação 10 - Marcos Roberto Selle das 06/01/2023 14:35 às 06/01/2023   16:20 - Equipamento estava apresentando falha ao indexar as mesas na   área de corte. Sensor do cilindro dois do index estava com o suporte   danificado e um pouco deslocado, realizado a troca do suporte do sensor   e ajustado posição .;LIDER_FA;LIDER_FA;A;;LAS007;LAS007;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;14:35:00;06/01/2023;16:20:00;1,750;0,0;H;06/01/2023;10/01/2023;PM01;10248061;M2;1000;06/01/2023;14:09:47;10/01/2023;07:25:01;06/01/2023;14:09:47;06/01/2023;15:40:00;1,50;MSEN MSIM ORDA;2002;ALARME;1042;FORA DE POSIÇÃO;;07:00:00;16:28:00;7,20;001;Inspeção;0,00;0,00;;0031102902;PB2-81630;;;;;;;;Maquina parou;
4151101;Maquina esta perdendo a força;10;* Maquina esta perdendo a força * * Operação 10 - Ricardo Rubenich Roehrs das 06/01/2023 14:39 às 06/01/2023   16:24 - Realizado acompanhamento do equipamento, identificado   aquecimento do óleo. Necessário efetuar limpeza do radiador (trocador de   calor), e troca de filtros/óleo. Existe chamado para realizar estas   atividades. 4134511 * Item 2 * Operação 10 - Ricardo Rubenich Roehrs das 07/01/2023 07:25 às 07/01/2023   08:34 - Unidade de óleo, e trocador de calor. / Realizado testes com o óleo a 42°C, o equipamento dobrou, sua capacidade   nominal. / Equipamento liberado, porem necessita substituir óleo/filtros e efetuar   limpeza no radiador(trocador de calor). / Ordem para esta atividade programada, 4134511. *;LIDER_FA;LIDER_FA;F;;PVI027;PVI027;1000-FABCE-ELEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;14:39:00;07/01/2023;08:34:00;2,900;0,0;H;06/01/2023;10/01/2023;PM01;10248060;M2;1000;06/01/2023;14:05:17;10/01/2023;14:30:54;06/01/2023;14:05:17;07/01/2023;08:34:00;18,48;MSEN MSIM ORDA;2003;AQUECIMENTO;1073;SUJEIRA;;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81630;;;;;;;;Maquina esta perdendo a força;
4151118;Não circula água, não aciona a bomba.;10;* fazer levantamento * Thomas Prante de 10/01/2023 08:41 até 10/01/2023 09:10 * Registro de água estava fechado, o mesmo foi aberto;LIDER_UT;LIDER_UT;C;;CLM014;;1000-FABCE-CORRE-CORR08;;CONF ENTE IMPR;ENTE CONF IMPR CAPC DMNV NOLQ SCDM;AGLE;06/01/2023;;06/01/2023;06/01/2023;10/01/2023;08:41:00;10/01/2023;09:10:00;0,483;1,0;H;06/01/2023;10/01/2023;PM01;10248050;M2;1000;06/01/2023;10:23:59;10/01/2023;10:23:22;06/01/2023;10:23:59;10/01/2023;09:00:00;0,00;MSEN MSIM ORDA;2019;NÃO ENTRAM EM OPERAÇÃO;1025;DETERIORAÇÃO;;00:00:00;00:00:00;0,00;001;Inspeção;2,00;0,00;BRL;0031102903;PB2-81640;;;;;;;;Não circula água, não aciona a bomba.;
4151122;Tesoura rotativa - falha no inversor;10;* Tesoura rotativa - falha no inversor * * OM ABERTA ERRADA;LIDER_SL;LIDER_SL;A;;TER111;LCL001;1000-FABSL-SLSLI;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;06/01/2023;;06/01/2023;06/01/2023;06/01/2023;15:01:00;06/01/2023;15:15:00;0,233;0,0;H;06/01/2023;09/01/2023;PM01;10248064;M2;1000;06/01/2023;15:07:32;09/01/2023;14:06:57;06/01/2023;15:07:32;06/01/2023;15:08:00;0,00;MREL MSEN MSIM ORDA;;;;;;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81260;;;;;;;;Tesoura rotativa - falha no inversor;
4151136;Mangueira que passa o arame se dobra;10;* Mangueira que passa o arame se dobra * Operação 10 - Anderson Prado de Moura das 09/01/2023 04:16 às 09/01/2023   06:40 - REALIZADO TROCO TROCA DO TERMINAL DO TERRA E PASSADO ARAME PELO   GUIA TUBULAR NECESSÁRIO TESTAR COM OPERADOR. * Item 2 * Operação 10 - Flavio Natanael Iops da Silva das 09/01/2023 07:20 às   09/01/2023 09:00 - Efetuado ajustes da roldana de tração . *;LIDER_FA;LIDER_FA;A;;SAS001;SAS001;1000-FABCE-GRSOL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;07/01/2023;;09/01/2023;09/01/2023;09/01/2023;04:16:00;09/01/2023;09:00:00;4,067;0,0;H;07/01/2023;10/01/2023;PM01;10248081;M2;1000;07/01/2023;00:46:32;10/01/2023;07:22:11;07/01/2023;00:46:32;09/01/2023;09:00:00;56,22;MSEN MSIM ORDA;2017;NÃO ACIONA;1017;DESALINHAMENTO;;07:00:00;16:28:00;11,01;001;Inspeção;0,00;0,00;;0031102902;PB2-81340;;;;;;;;Mangueira que passa o arame se dobra;
4151137;Problema no Guindaste.;10;* Problema no Guindaste. * * Operação 10 - Ricardo Rubenich Roehrs das 07/01/2023 08:35 às 07/01/2023   08:59 - Movimento do equipamento no sentido horizontal, não estava   funcionando. / Constatado que houve esforço além de seu limite, pois disjuntor motor   encontrava-se atuado. / Rearmado disjuntor efetuado teste, com carga e liberado para produção.;LIDER_FA;LIDER_FA;F;;GGR061;LAS008;1000-FABCE-MLEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;07/01/2023;;09/01/2023;09/01/2023;07/01/2023;08:35:00;07/01/2023;08:40:00;0,083;0,0;H;07/01/2023;10/01/2023;PM01;10248082;M2;1000;07/01/2023;00:49:25;10/01/2023;14:29:59;07/01/2023;00:49:25;07/01/2023;08:40:00;7,84;MSEN MSIM ORDA;2008;DESARMADO;1071;SOBRECARGA MECÂNICA;;07:00:00;16:28:00;7,20;001;Inspeção;0,00;0,00;;0031102902;PB2-81430;;;;;;;;Problema no Guindaste.;
4151138;falha na refrigeraçao da serra;10;* falha na refrigeraçao da serra * * Eliminada. * Chamado aberto no sabado a tarde. Sem atuação. * Cristiano;LIDER_SL;LIDER_SL;A;;SFI007;PER014;1000-FABSL-SLPER-PERTUB;;ENTE IMPR;ENTE IMPR CAPC NOLQ SCDM;EXEC;07/01/2023;;09/01/2023;09/01/2023;;00:00:00;;00:00:00;0,000;0,0;H;07/01/2023;24/01/2023;PM01;10248083;M2;1000;07/01/2023;00:55:56;24/01/2023;20:36:22;07/01/2023;00:55:56;;00:00:00;0,00;MREL MSEN MSIM ORDA;;;;;;07:00:00;16:28:00;7,62;001;Inspeção;0,00;0,00;;0031102902;PB2-81240;;;;;;;;falha na refrigeraçao da serra;
4151198;verificar aparelho;10;* verificar aparelho * Operação 10 - Flavio Natanael Iops da Silva das 10/01/2023 14:00 às   10/01/2023 14:30 - Equipamento estava com mangueira da tocha obstruída;LIDER_FA;LIDER_FA;F;;ASM160;;1000-FABCE-MGSOL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;09/01/2023;;09/01/2023;09/01/2023;10/01/2023;14:00:00;10/01/2023;14:30:00;0,500;0,0;H;09/01/2023;11/01/2023;PM01;10248259;M2;1000;09/01/2023;11:53:17;11/01/2023;08:58:52;09/01/2023;11:53:17;10/01/2023;14:00:00;26,11;MSEN MSIM ORDA;2030;NÃO REFRIGERA;1027;ENTUPIMENTO;;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81240;;;;;;;;verificar aparelho;
4151199;Erro no programa do aparelho, pulsado nã;10;* Erro no programa do aparelho, pulsado nãO * Operação 10 - Flavio Natanael Iops da Silva das 10/01/2023 07:30 às   10/01/2023 09:30 - Equipamento não solda pulsado, operador não tinha   conhecimento da regulagem, repassado informações encerrar o chamado erro   operacional.;LIDER_FA;LIDER_FA;F;;ASM172;;1000-FABCE-ELSOL;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;EXEC;09/01/2023;;09/01/2023;09/01/2023;10/01/2023;07:30:00;10/01/2023;09:30:00;2,000;0,0;H;09/01/2023;10/01/2023;PM01;10248264;M2;1000;09/01/2023;13:31:10;10/01/2023;14:39:48;09/01/2023;13:31:10;10/01/2023;09:30:00;19,98;MSEN MSIM ORDA;2017;NÃO ACIONA;1050;PARÂMETROS DESCONFIGURADOS;Erro no programa do aparelho, pulsado nã;00:00:00;00:00:00;0,00;001;Inspeção;0,00;0,00;;0031102902;PB2-81640;;;;;;;;Erro no programa do aparelho, pulsado nã;
4151200;máquina inclinada;10;* máquina inclinada * Operação 10 - John Cesar Kensy das 09/01/2023 04:45 às 09/01/2023 05:15   - alarme de inclinação do martelo, acionado sensores de posição   manualmente e subido avental, referenciando o mesmo, lubrificado guias e   testado equipamento.;LIDER_SL;LIDER_SL;E;;PVI032;PVI032;1000-FABSL-SLEST;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;09/01/2023;;09/01/2023;09/01/2023;09/01/2023;04:45:00;09/01/2023;05:15:00;0,500;0,0;H;09/01/2023;11/01/2023;PM01;10248219;M2;1000;09/01/2023;04:42:19;12/01/2023;07:29:45;09/01/2023;04:42:19;09/01/2023;05:10:00;0,00;MSEN MSIM ORDA;2002;ALARME;1057;PROCESSO PRODUÇÃO;;07:00:00;16:28:00;5,50;001;Inspeção;0,00;0,00;;0031102902;PB2-81230;;;;;;;;máquina inclinada;
4151201;Cortina de luz desarmando.;10;* Cortina de luz desarmando. * ,, * Operação 10 - Angelo Luiz Brust das 09/01/2023 09:15 às 09/01/2023 11:00   - foi trabalhado na tentativa de identificar a causa do alarme da   segurança, o mesmo não foi detectado, devido a pouca reincidência do   alarme, foi então conversado com operador, para abrir um chamado M1 para   acompanhamento.;LIDER_FA;LIDER_FA;E;;VPV002;VPV002;1000-FABCE-CORTC;;CONF ENTE IMPR;ENTE CONF IMPR CAPC NOLQ SCDM;AGLE;09/01/2023;;09/01/2023;09/01/2023;09/01/2023;09:15:00;09/01/2023;11:00:00;1,750;0,0;H;09/01/2023;10/01/2023;PM01;10248223;M2;1000;09/01/2023;07:55:22;10/01/2023;07:18:41;08/01/2023;07:55:22;09/01/2023;00:00:00;16,08;MSEN MSIM ORDA;2002;ALARME;1017;DESALINHAMENTO;;07:00:00;16:28:00;6,35;001;Inspeção;0,00;0,00;;0031102902;PB2-81190;;;;;;;;Cortina de luz desarmando.;
